"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","param","value","mean","lowerci","upperci"
"173","CNAF6","700_28_3","673_28",673,28,"T90","N","PAST","F","700","28","AF_N",12.997,"chla",42.636,33.8060417679335,2.24297208959116,66.5287530418782
"174","CNAF7","2800_31_3","3309_31",3309,31,"T90","N","PAST","F","2800","31","AF_N",10.895,"chla",23.339,23.185460601852,-25.8816182364675,70.704322535915
"175","CNPA1","400_28_1","447_28",447,28,"T90","N","PSTR","A","400","28","PA_N",9.378,"chla",62.642,172.422480916488,125.869556741607,218.499736613606
"176","CNPA13","700_28_1","673_28",673,28,"T90","N","PSTR","A","700","28","PA_N",10.623,"chla",54.638,84.2031206631736,56.9048279553052,109.150668637962
"177","CNPA2","280_28_1","288_28",288,28,"T90","N","PSTR","A","280","28","PA_N",10.66,"chla",111.862,193.634305871584,169.123808248009,218.695412491116
"178","CNPA6","2800_28_1","3285_28",3285,28,"T90","N","PSTR","A","2800","28","PA_N",13.452,"chla",104.812,73.4760036334468,49.07995122298,99.5222761347104
"179","CNPB1","400_28_1","447_28",447,28,"T90","N","PSTR","B","400","28","PB_N",11.973,"chla",413.014,172.422480916488,125.869556741607,218.499736613606
"180","CNPB2","280_28_1","288_28",288,28,"T90","N","PSTR","B","280","28","PB_N",13.278,"chla",225.842,193.634305871584,169.123808248009,218.695412491116
"181","CNPB20","280_31_1","311_31",311,31,"T90","N","PSTR","B","280","31","PB_N",2.963,"chla",479.438,109.843689496753,76.8077484826825,144.691166688598
"182","CNPB3","400_31_1","405_31",405,31,"T90","N","PSTR","B","400","31","PB_N",12.758,"chla",25.016,10.9277419423822,-30.5364534107458,51.3645598606462
"183","CNPB5","700_31_1","701_31",701,31,"T90","N","PSTR","B","700","31","PB_N",13.166,"chla",26.105,17.9669316825602,-19.6852930022321,54.8027574859569
"184","CNPB6","700_28_1","673_28",673,28,"T90","N","PSTR","B","700","28","PB_N",11.874,"chla",136.612,84.2031206631736,56.9048279553052,109.150668637962
"185","CNPB7","2800_31_1","3309_31",3309,31,"T90","N","PSTR","B","2800","31","PB_N",11.55,"chla",21.711,12.2112001820365,-24.5061911860354,46.1162412710666
"186","CNPB8","2800_28_1","3285_28",3285,28,"T90","N","PSTR","B","2800","28","PB_N",10.855,"chla",141.359,73.4760036334468,49.07995122298,99.5222761347104
"187","CNPC6","700_28_2","673_28",673,28,"T90","N","PSTR","C","700","28","PC_N",9.106,"chla",16.562,84.2031206631736,56.9048279553052,109.150668637962
"188","CNPC8","2800_28_2","3285_28",3285,28,"T90","N","PSTR","C","2800","28","PC_N",8.709,"chla",13.148,73.4760036334468,49.07995122298,99.5222761347104
"189","CNPD1","280_31_2","311_31",311,31,"T90","N","PSTR","D","280","31","PD_N",11.375,"chla",63.979,109.843689496753,76.8077484826825,144.691166688598
"190","CNPD2","280_28_2","288_28",288,28,"T90","N","PSTR","D","280","28","PD_N",9.539,"chla",187.518,193.634305871584,169.123808248009,218.695412491116
"191","CNPD2","280_28_2","288_28",288,28,"T90","N","PSTR","D","280","28","PD_N",9.539,"chla",187.518,193.634305871584,169.123808248009,218.695412491116
"192","CNPD3","400_31_2","405_31",405,31,"T90","N","PSTR","D","400","31","PD_N",10.293,"chla",76.836,10.9277419423822,-30.5364534107458,51.3645598606462
"193","CNPD5","700_31_2","701_31",701,31,"T90","N","PSTR","D","700","31","PD_N",9.488,"chla",45.65,17.9669316825602,-19.6852930022321,54.8027574859569
"194","CNPD6","700_28_2","673_28",673,28,"T90","N","PSTR","D","700","28","PD_N",9.298,"chla",67.141,84.2031206631736,56.9048279553052,109.150668637962
"195","CNPD7","2800_31_2","3309_31",3309,31,"T90","N","PSTR","D","2800","31","PD_N",9.259,"chla",17.992,12.2112001820365,-24.5061911860354,46.1162412710666
"196","CNPD8","2800_28_2","3285_28",3285,28,"T90","N","PSTR","D","2800","28","PD_N",10.323,"chla",146.77,73.4760036334468,49.07995122298,99.5222761347104
"197","CNPE1","280_31_3","311_31",311,31,"T90","N","PSTR","E","280","31","PE_N",9.047,"chla",49.426,109.843689496753,76.8077484826825,144.691166688598
"198","CNPE12","2800_31_3","3309_31",3309,31,"T90","N","PSTR","E","2800","31","PE_N",10.657,"chla",24.354,12.2112001820365,-24.5061911860354,46.1162412710666
"199","CNPE2","280_28_3","288_28",288,28,"T90","N","PSTR","E","280","28","PE_N",9.957,"chla",572.4,193.634305871584,169.123808248009,218.695412491116
"200","CNPE3","400_31_3","405_31",405,31,"T90","N","PSTR","E","400","31","PE_N",9.791,"chla",2.096,10.9277419423822,-30.5364534107458,51.3645598606462
"201","CNPE5","700_31_3","701_31",701,31,"T90","N","PSTR","E","700","31","PE_N",9.326,"chla",10.869,17.9669316825602,-19.6852930022321,54.8027574859569
"202","CNPE6","700_28_3","673_28",673,28,"T90","N","PSTR","E","700","28","PE_N",9.914,"chla",154.235,84.2031206631736,56.9048279553052,109.150668637962
"203","CNPE8","2800_28_3","3285_28",3285,28,"T90","N","PSTR","E","2800","28","PE_N",9.476,"chla",74.948,73.4760036334468,49.07995122298,99.5222761347104
"204","CNPF1","280_31_3","311_31",311,31,"T90","N","PSTR","F","280","31","PF_N",10.141,"chla",132.463,109.843689496753,76.8077484826825,144.691166688598
"205","CNPF2","280_28_3","288_28",288,28,"T90","N","PSTR","F","280","28","PF_N",12.097,"chla",272.52,193.634305871584,169.123808248009,218.695412491116
"206","CNPF6","700_28_3","673_28",673,28,"T90","N","PSTR","F","700","28","PF_N",9.59,"chla",188.343,84.2031206631736,56.9048279553052,109.150668637962
"207","CNPF8","2800_28_3","3285_28",3285,28,"T90","N","PSTR","F","2800","28","PF_N",13.066,"chla",72.61,73.4760036334468,49.07995122298,99.5222761347104
"208","CNSA1","280_31_1","311_31",311,31,"T90","N","SSID","A","280","31","SA_N",9.448,"chla",163.141,90.1833159476003,56.2150867850153,124.568686372192
"209","CNSA17","400_28_1","447_28",447,28,"T90","N","SSID","A","400","28","SA_N",6.707,"chla",98.313,143.353504616352,113.90966860962,172.475284633163
"210","CNSA18","2800_31_1","3309_31",3309,31,"T90","N","SSID","A","2800","31","SA_N",8.888,"chla",18.545,34.966459509951,5.93563978868495,62.9974504796867
"211","CNSA5","700_31_1","701_31",701,31,"T90","N","SSID","A","700","31","SA_N",8.813,"chla",116.805,81.6128121329929,53.082783842196,109.106630559092
"212","CNSA6","700_28_1","673_28",673,28,"T90","N","SSID","A","700","28","SA_N",7.59,"chla",48.75,82.8440367445954,54.8728652812452,108.642430707165
"213","CNSA7","2800_28_1","3285_28",3285,28,"T90","N","SSID","A","2800","28","SA_N",7.103,"chla",46.658,47.3039810017025,18.2976515911744,74.949758326006
"214","CNSB1","280_31_1","311_31",311,31,"T90","N","SSID","B","280","31","SB_N",11.196,"chla",61.243,90.1833159476003,56.2150867850153,124.568686372192
"215","CNSB16","400_31_3","405_31",405,31,"T90","N","SSID","B","400","31","SB_N",11.49,"chla",116.605,91.1038416239793,61.192456323224,120.398682653416
"216","CNSB2","280_28_1","288_28",288,28,"T90","N","SSID","B","280","28","SB_N",10.862,"chla",190.503,126.941716390305,95.9944719035165,156.142821943778
"217","CNSB20","2800_31_1","3309_31",3309,31,"T90","N","SSID","B","2800","31","SB_N",6.394,"chla",42.512,34.966459509951,5.93563978868495,62.9974504796867
"218","CNSB3","400_31_1","405_31",405,31,"T90","N","SSID","B","400","31","SB_N",11.577,"chla",106.64,91.1038416239793,61.192456323224,120.398682653416
"219","CNSB5","700_31_1","701_31",701,31,"T90","N","SSID","B","700","31","SB_N",11.107,"chla",67.256,81.6128121329929,53.082783842196,109.106630559092
"220","CNSB6","700_28_1","673_28",673,28,"T90","N","SSID","B","700","28","SB_N",10.674,"chla",87.401,82.8440367445954,54.8728652812452,108.642430707165
"221","CNSB7","400_28_1","447_28",447,28,"T90","N","SSID","B","400","28","SB_N",12.183,"chla",100.322,143.353504616352,113.90966860962,172.475284633163
"222","CNSB7","400_28_1","447_28",447,28,"T90","N","SSID","B","400","28","SB_N",12.183,"chla",100.322,143.353504616352,113.90966860962,172.475284633163
"223","CNSB8","2800_28_1","3285_28",3285,28,"T90","N","SSID","B","2800","28","SB_N",9.859,"chla",67.236,47.3039810017025,18.2976515911744,74.949758326006
"224","CNSC3","400_31_2","405_31",405,31,"T90","N","SSID","C","400","31","SC_N",7.851,"chla",42.438,91.1038416239793,61.192456323224,120.398682653416
"225","CNSC5","700_31_2","701_31",701,31,"T90","N","SSID","C","700","31","SC_N",9.474,"chla",61.82,81.6128121329929,53.082783842196,109.106630559092
"226","CNSC6","700_28_2","673_28",673,28,"T90","N","SSID","C","700","28","SC_N",10.399,"chla",107.415,82.8440367445954,54.8728652812452,108.642430707165
"227","CNSC7","2800_31_2","3309_31",3309,31,"T90","N","SSID","C","2800","31","SC_N",9.315,"chla",15.268,34.966459509951,5.93563978868495,62.9974504796867
"228","CNSC8","2800_28_2","3285_28",3285,28,"T90","N","SSID","C","2800","28","SC_N",8.767,"chla",56.806,47.3039810017025,18.2976515911744,74.949758326006
"229","CNSD1","280_31_2","311_31",311,31,"T90","N","SSID","D","280","31","SD_N",9.161,"chla",65.657,90.1833159476003,56.2150867850153,124.568686372192
"230","CNSD1","280_31_2","311_31",311,31,"T90","N","SSID","D","280","31","SD_N",9.161,"chla",65.657,90.1833159476003,56.2150867850153,124.568686372192
"231","CNSD2","280_28_2","288_28",288,28,"T90","N","SSID","D","280","28","SD_N",8.986,"chla",163.333,126.941716390305,95.9944719035165,156.142821943778
"232","CNSD3","400_31_2","405_31",405,31,"T90","N","SSID","D","400","31","SD_N",9.112,"chla",38.488,91.1038416239793,61.192456323224,120.398682653416
"233","CNSD5","700_31_2","701_31",701,31,"T90","N","SSID","D","700","31","SD_N",10.957,"chla",62.097,81.6128121329929,53.082783842196,109.106630559092
"234","CNSD6","700_28_2","673_28",673,28,"T90","N","SSID","D","700","28","SD_N",8.568,"chla",143.262,82.8440367445954,54.8728652812452,108.642430707165
"235","CNSD7","2800_31_2","3309_31",3309,31,"T90","N","SSID","D","2800","31","SD_N",8.368,"chla",33.738,34.966459509951,5.93563978868495,62.9974504796867
"236","CNSD8","2800_28_2","3285_28",3285,28,"T90","N","SSID","D","2800","28","SD_N",8.356,"chla",58.551,47.3039810017025,18.2976515911744,74.949758326006
"237","CNSD9","400_28_2","447_28",447,28,"T90","N","SSID","D","400","28","SD_N",8.1,"chla",130.546,143.353504616352,113.90966860962,172.475284633163
"238","CNSE11","280_28_3","288_28",288,28,"T90","N","SSID","E","280","28","SE_N",10.4,"chla",11.01,126.941716390305,95.9944719035165,156.142821943778
"239","CNSE11","280_28_3","288_28",288,28,"T90","N","SSID","E","280","28","SE_N",10.4,"chla",11.01,126.941716390305,95.9944719035165,156.142821943778
"240","CNSE20","400_31_3","405_31",405,31,"T90","N","SSID","E","400","31","SE_N",11.112,"chla",109.205,91.1038416239793,61.192456323224,120.398682653416
"241","CNSE21","400_31_3","405_31",405,31,"T90","N","SSID","E","400","31","SE_N",9.522,"chla",84.715,91.1038416239793,61.192456323224,120.398682653416
"242","CNSE21","400_31_3","405_31",405,31,"T90","N","SSID","E","400","31","SE_N",9.522,"chla",84.715,91.1038416239793,61.192456323224,120.398682653416
"243","CNSE22","400_28_3","447_28",447,28,"T90","N","SSID","E","400","28","SE_N",8.415,"chla",129.613,143.353504616352,113.90966860962,172.475284633163
"244","CNSE23","2800_28_3","3285_28",3285,28,"T90","N","SSID","E","2800","28","SE_N",10.929,"chla",35.942,47.3039810017025,18.2976515911744,74.949758326006
"245","CNSE5","700_31_3","701_31",701,31,"T90","N","SSID","E","700","31","SE_N",10.615,"chla",29.57,81.6128121329929,53.082783842196,109.106630559092
"246","CNSE7","2800_31_3","3309_31",3309,31,"T90","N","SSID","E","2800","31","SE_N",12.69,"chla",15.615,34.966459509951,5.93563978868495,62.9974504796867
"247","CNSF13","700_28_3","673_28",673,28,"T90","N","SSID","F","700","28","SF_N",8.722,"chla",76.602,82.8440367445954,54.8728652812452,108.642430707165
"248","CNSF15","2800_31_3","3309_31",3309,31,"T90","N","SSID","F","2800","31","SF_N",10.255,"chla",46.51,34.966459509951,5.93563978868495,62.9974504796867
"249","CNSF20","400_28_3","447_28",447,28,"T90","N","SSID","F","400","28","SF_N",6.942,"chla",106.6,143.353504616352,113.90966860962,172.475284633163
"250","CNSF23","280_28_3","288_28",288,28,"T90","N","SSID","F","280","28","SF_N",7.566,"chla",201.188,126.941716390305,95.9944719035165,156.142821943778
"251","CNSF24","280_31_3","311_31",311,31,"T90","N","SSID","F","280","31","SF_N",11.243,"chla",104.97,90.1833159476003,56.2150867850153,124.568686372192
"252","CNSF25","2800_28_3","3285_28",3285,28,"T90","N","SSID","F","2800","28","SF_N",9.462,"chla",69.501,47.3039810017025,18.2976515911744,74.949758326006
"253","CNTA11","400_28_1","447_28",447,28,"T90","N","UTEN","A","400","28","TA_N",13.82,"chla",13.323,31.412194210533,-2.50310865158203,65.1282792616035
"254","CNTA11","400_28_1","447_28",447,28,"T90","N","UTEN","A","400","28","TA_N",13.82,"chla",13.323,31.412194210533,-2.50310865158203,65.1282792616035
"255","CNTB2","280_28_1","288_28",288,28,"T90","N","UTEN","B","280","28","TB_N",19.043,"chla",22.561,36.576649651924,7.54783868711222,65.4171160758069
"256","CNTB8","2800_28_1","3285_28",3285,28,"T90","N","UTEN","B","2800","28","TB_N",13.526,"chla",9.983,25.4262674028437,-14.2728645716233,65.4539273072882
"257","CNTB8","2800_28_1","3285_28",3285,28,"T90","N","UTEN","B","2800","28","TB_N",13.526,"chla",9.983,25.4262674028437,-14.2728645716233,65.4539273072882
"258","CNTB9","400_28_1","447_28",447,28,"T90","N","UTEN","B","400","28","TB_N",15.733,"chla",35.221,31.412194210533,-2.50310865158203,65.1282792616035
"259","CNTC10","280_28_3","288_28",288,28,"T90","N","UTEN","C","280","28","TC_N",5.395,"chla",88.092,36.576649651924,7.54783868711222,65.4171160758069
"260","CNTC16","280_28_2","288_28",288,28,"T90","N","UTEN","C","280","28","TC_N",7.669,"chla",30.413,36.576649651924,7.54783868711222,65.4171160758069
"261","CNTC2","280_28_2","288_28",288,28,"T90","N","UTEN","C","280","28","TC_N",20.371,"chla",22.553,36.576649651924,7.54783868711222,65.4171160758069
"262","CNTC21","400_28_2","447_28",447,28,"T90","N","UTEN","C","400","28","TC_N",9.533,"chla",23.179,31.412194210533,-2.50310865158203,65.1282792616035
"263","CNTC22","280_31_2","311_31",311,31,"T90","N","UTEN","C","280","31","TC_N",10.661,"chla",141.455,93.7595398630015,44.6579398573422,137.215868093257
"264","CNTD1","280_31_2","311_31",311,31,"T90","N","UTEN","D","280","31","TD_N",17.389,"chla",92.778,93.7595398630015,44.6579398573422,137.215868093257
"265","CNTD13","400_28_2","447_28",447,28,"T90","N","UTEN","D","400","28","TD_N",10.053,"chla",36.107,31.412194210533,-2.50310865158203,65.1282792616035
"266","CNTD15","280_28_3","288_28",288,28,"T90","N","UTEN","D","280","28","TD_N",3.641,"chla",82.832,36.576649651924,7.54783868711222,65.4171160758069
"267","CNTD2","280_28_2","288_28",288,28,"T90","N","UTEN","D","280","28","TD_N",20.952,"chla",29.796,36.576649651924,7.54783868711222,65.4171160758069
"268","CNTD5","700_31_2","701_31",701,31,"T90","N","UTEN","D","700","31","TD_N",21.945,"chla",19.178,18.7355469798176,-80.54728779755,115.859241233436
"269","CNTD6","700_28_2","673_28",673,28,"T90","N","UTEN","D","700","28","TD_N",22.357,"chla",28.864,21.0574571684627,-30.1172263529527,69.8462831384733
"270","CNTD8","2800_28_2","3285_28",3285,28,"T90","N","UTEN","D","2800","28","TD_N",26.287,"chla",9.473,25.4262674028437,-14.2728645716233,65.4539273072882
"271","CNTE10","400_28_3","447_28",447,28,"T90","N","UTEN","E","400","28","TE_N",30.207,"chla",63.858,31.412194210533,-2.50310865158203,65.1282792616035
"272","CNTE12","280_31_3","311_31",311,31,"T90","N","UTEN","E","280","31","TE_N",15.083,"chla",160.447,93.7595398630015,44.6579398573422,137.215868093257
"273","CNTE15","280_31_3","311_31",311,31,"T90","N","UTEN","E","280","31","TE_N",30.404,"chla",39.393,93.7595398630015,44.6579398573422,137.215868093257
"274","CNTE15","280_31_3","311_31",311,31,"T90","N","UTEN","E","280","31","TE_N",30.404,"chla",39.393,93.7595398630015,44.6579398573422,137.215868093257
"275","CNTE2","280_28_3","288_28",288,28,"T90","N","UTEN","E","280","28","TE_N",13.619,"chla",30.13,36.576649651924,7.54783868711222,65.4171160758069
"276","CNTE6","700_28_3","673_28",673,28,"T90","N","UTEN","E","700","28","TE_N",30.319,"chla",15.848,21.0574571684627,-30.1172263529527,69.8462831384733
"277","CNTE8","2800_28_3","3285_28",3285,28,"T90","N","UTEN","E","2800","28","TE_N",22.085,"chla",64.317,25.4262674028437,-14.2728645716233,65.4539273072882
"278","CNTF2","280_28_3","288_28",288,28,"T90","N","UTEN","F","280","28","TF_N",26.052,"chla",31.905,36.576649651924,7.54783868711222,65.4171160758069
"279","CNTF6","700_28_3","673_28",673,28,"T90","N","UTEN","F","700","28","TF_N",29.273,"chla",23.124,21.0574571684627,-30.1172263529527,69.8462831384733
"280","CNTF8","2800_28_3","3285_28",3285,28,"T90","N","UTEN","F","2800","28","TF_N",25.133,"chla",34.258,25.4262674028437,-14.2728645716233,65.4539273072882
