"","...1","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"159",31,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","chla",2.992,45.3603752940354,22.1543836567557,68.0003276971972
"160",32,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","chla",65.54,45.3603752940354,22.1543836567557,68.0003276971972
"161",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","chla",1.198,43.6096679015166,23.6316061419515,63.1635353929048
"162",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","chla",69.379,43.6096679015166,23.6316061419515,63.1635353929048
"163",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","chla",44.57,43.6096679015166,23.6316061419515,63.1635353929048
"164",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","chla",99.405,43.6096679015166,23.6316061419515,63.1635353929048
"165",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","chla",99.405,43.6096679015166,23.6316061419515,63.1635353929048
"166",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","chla",34.099,43.6096679015166,23.6316061419515,63.1635353929048
"167",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","chla",34.099,43.6096679015166,23.6316061419515,63.1635353929048
"168",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","chla",19.384,43.6096679015166,23.6316061419515,63.1635353929048
"169",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","chla",68.647,52.170247444446,25.4702618398834,77.7942733071605
"170",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","chla",6.886,52.170247444446,25.4702618398834,77.7942733071605
"171",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","chla",21.623,45.3603752940354,22.1543836567557,68.0003276971972
"172",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","chla",51.496,45.3603752940354,22.1543836567557,68.0003276971972
"173",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","chla",11.301,45.3603752940354,22.1543836567557,68.0003276971972
"174",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","chla",46.666,45.3603752940354,22.1543836567557,68.0003276971972
"175",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","chla",26.674,45.3603752940354,22.1543836567557,68.0003276971972
"176",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","chla",15.124,43.6096679015166,23.6316061419515,63.1635353929048
"177",17,"CNAB9","400_28",2,447,28,"T0","N","PAST","B","T0","T0","AB_N",9.5,"T0","chla",55.377,43.6096679015166,23.6316061419515,63.1635353929048
"178",18,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","chla",79.411,43.6096679015166,23.6316061419515,63.1635353929048
"179",19,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","chla",3.454,43.6096679015166,23.6316061419515,63.1635353929048
"180",20,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","chla",17.238,43.6096679015166,23.6316061419515,63.1635353929048
"181",21,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","chla",41.787,43.6096679015166,23.6316061419515,63.1635353929048
"182",22,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","chla",9.148,52.170247444446,25.4702618398834,77.7942733071605
"183",23,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","chla",5.652,52.170247444446,25.4702618398834,77.7942733071605
"184",24,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","chla",9.14,52.170247444446,25.4702618398834,77.7942733071605
"185",25,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","chla",81.236,52.170247444446,25.4702618398834,77.7942733071605
"186",26,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","chla",119.128,52.170247444446,25.4702618398834,77.7942733071605
"187",27,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","chla",117.86,52.170247444446,25.4702618398834,77.7942733071605
"188",28,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","chla",66.697,45.3603752940354,22.1543836567557,68.0003276971972
"189",29,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","chla",55.879,45.3603752940354,22.1543836567557,68.0003276971972
"190",30,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","chla",101.447,45.3603752940354,22.1543836567557,68.0003276971972
"191",31,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","chla",2.992,45.3603752940354,22.1543836567557,68.0003276971972
"192",32,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","chla",65.54,45.3603752940354,22.1543836567557,68.0003276971972
"193",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","chla",1.198,43.6096679015166,23.6316061419515,63.1635353929048
"194",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","chla",69.379,43.6096679015166,23.6316061419515,63.1635353929048
"195",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","chla",44.57,43.6096679015166,23.6316061419515,63.1635353929048
"196",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","chla",99.405,43.6096679015166,23.6316061419515,63.1635353929048
"197",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","chla",99.405,43.6096679015166,23.6316061419515,63.1635353929048
"198",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","chla",34.099,43.6096679015166,23.6316061419515,63.1635353929048
"199",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","chla",34.099,43.6096679015166,23.6316061419515,63.1635353929048
"200",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","chla",19.384,43.6096679015166,23.6316061419515,63.1635353929048
"201",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","chla",68.647,52.170247444446,25.4702618398834,77.7942733071605
"202",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","chla",6.886,52.170247444446,25.4702618398834,77.7942733071605
"203",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","chla",21.623,45.3603752940354,22.1543836567557,68.0003276971972
"204",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","chla",51.496,45.3603752940354,22.1543836567557,68.0003276971972
"205",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","chla",11.301,45.3603752940354,22.1543836567557,68.0003276971972
"206",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","chla",46.666,45.3603752940354,22.1543836567557,68.0003276971972
"207",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","chla",26.674,45.3603752940354,22.1543836567557,68.0003276971972
"208",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","chla",15.124,43.6096679015166,23.6316061419515,63.1635353929048
"209",17,"CNAB9","400_28",2,447,28,"T0","N","PAST","B","T0","T0","AB_N",9.5,"T0","chla",55.377,43.6096679015166,23.6316061419515,63.1635353929048
"210",18,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","chla",79.411,43.6096679015166,23.6316061419515,63.1635353929048
"211",19,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","chla",3.454,43.6096679015166,23.6316061419515,63.1635353929048
"212",20,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","chla",17.238,43.6096679015166,23.6316061419515,63.1635353929048
"213",21,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","chla",41.787,43.6096679015166,23.6316061419515,63.1635353929048
"214",22,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","chla",9.148,52.170247444446,25.4702618398834,77.7942733071605
"215",23,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","chla",5.652,52.170247444446,25.4702618398834,77.7942733071605
"216",24,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","chla",9.14,52.170247444446,25.4702618398834,77.7942733071605
"217",25,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","chla",81.236,52.170247444446,25.4702618398834,77.7942733071605
"218",26,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","chla",119.128,52.170247444446,25.4702618398834,77.7942733071605
"219",27,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","chla",117.86,52.170247444446,25.4702618398834,77.7942733071605
"220",28,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","chla",66.697,45.3603752940354,22.1543836567557,68.0003276971972
"221",29,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","chla",55.879,45.3603752940354,22.1543836567557,68.0003276971972
"222",30,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","chla",101.447,45.3603752940354,22.1543836567557,68.0003276971972
"223",31,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","chla",2.992,45.3603752940354,22.1543836567557,68.0003276971972
"224",32,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","chla",65.54,45.3603752940354,22.1543836567557,68.0003276971972
"225",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","chla",1.198,43.6096679015166,23.6316061419515,63.1635353929048
"226",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","chla",69.379,43.6096679015166,23.6316061419515,63.1635353929048
"227",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","chla",44.57,43.6096679015166,23.6316061419515,63.1635353929048
"228",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","chla",99.405,43.6096679015166,23.6316061419515,63.1635353929048
"229",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","chla",99.405,43.6096679015166,23.6316061419515,63.1635353929048
"230",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","chla",34.099,43.6096679015166,23.6316061419515,63.1635353929048
"231",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","chla",34.099,43.6096679015166,23.6316061419515,63.1635353929048
"232",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","chla",19.384,43.6096679015166,23.6316061419515,63.1635353929048
"233",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","chla",68.647,52.170247444446,25.4702618398834,77.7942733071605
"234",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","chla",6.886,52.170247444446,25.4702618398834,77.7942733071605
"235",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","chla",21.623,45.3603752940354,22.1543836567557,68.0003276971972
"236",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","chla",51.496,45.3603752940354,22.1543836567557,68.0003276971972
"237",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","chla",11.301,45.3603752940354,22.1543836567557,68.0003276971972
"238",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","chla",46.666,45.3603752940354,22.1543836567557,68.0003276971972
"239",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","chla",26.674,45.3603752940354,22.1543836567557,68.0003276971972
"240",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","chla",15.124,43.6096679015166,23.6316061419515,63.1635353929048
"241",17,"CNAB9","400_28",2,447,28,"T0","N","PAST","B","T0","T0","AB_N",9.5,"T0","chla",55.377,43.6096679015166,23.6316061419515,63.1635353929048
"242",18,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","chla",79.411,43.6096679015166,23.6316061419515,63.1635353929048
"243",19,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","chla",3.454,43.6096679015166,23.6316061419515,63.1635353929048
"244",20,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","chla",17.238,43.6096679015166,23.6316061419515,63.1635353929048
"245",21,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","chla",41.787,43.6096679015166,23.6316061419515,63.1635353929048
"246",22,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","chla",9.148,52.170247444446,25.4702618398834,77.7942733071605
"247",23,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","chla",5.652,52.170247444446,25.4702618398834,77.7942733071605
"248",24,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","chla",9.14,52.170247444446,25.4702618398834,77.7942733071605
"249",25,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","chla",81.236,52.170247444446,25.4702618398834,77.7942733071605
"250",26,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","chla",119.128,52.170247444446,25.4702618398834,77.7942733071605
"251",27,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","chla",117.86,52.170247444446,25.4702618398834,77.7942733071605
"252",28,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","chla",66.697,45.3603752940354,22.1543836567557,68.0003276971972
"253",29,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","chla",55.879,45.3603752940354,22.1543836567557,68.0003276971972
"254",30,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","chla",101.447,45.3603752940354,22.1543836567557,68.0003276971972
"255",31,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","chla",2.992,45.3603752940354,22.1543836567557,68.0003276971972
"256",32,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","chla",65.54,45.3603752940354,22.1543836567557,68.0003276971972
"257",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","den",1.487617355,1.63721721072773,1.26284618685358,2.00363921309968
"258",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","den",2.148283525,1.63721721072773,1.26284618685358,2.00363921309968
"259",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","den",2.708590679,1.63721721072773,1.26284618685358,2.00363921309968
"260",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","den",2.022497472,1.63721721072773,1.26284618685358,2.00363921309968
"261",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","den",2.022497472,1.63721721072773,1.26284618685358,2.00363921309968
"262",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","den",0.5513941594,1.63721721072773,1.26284618685358,2.00363921309968
"263",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","den",0.5513941594,1.63721721072773,1.26284618685358,2.00363921309968
"264",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","den",1.702846012,1.63721721072773,1.26284618685358,2.00363921309968
"265",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","den",1.31532439,1.87458876293302,1.37425489328626,2.35476010855463
"266",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","den",1.193261496,1.87458876293302,1.37425489328626,2.35476010855463
"267",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","den",1.3125,2.04371325430909,1.6088537091831,2.46796573003164
"268",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","den",1.426130457,2.04371325430909,1.6088537091831,2.46796573003164
"269",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","den",2.419762651,2.04371325430909,1.6088537091831,2.46796573003164
"270",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","den",2.264769542,2.04371325430909,1.6088537091831,2.46796573003164
"271",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","den",1.325070423,2.04371325430909,1.6088537091831,2.46796573003164
"272",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","den",1.942981844,1.63721721072773,1.26284618685358,2.00363921309968
"273",17,"CNAB9","400_28",2,447,28,"T0","N","PAST","B","T0","T0","AB_N",9.5,"T0","den",1.485473684,1.63721721072773,1.26284618685358,2.00363921309968
"274",18,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","den",1.35874301,1.63721721072773,1.26284618685358,2.00363921309968
"275",19,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","den",0.8562139891,1.63721721072773,1.26284618685358,2.00363921309968
"276",20,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","den",1.705660182,1.63721721072773,1.26284618685358,2.00363921309968
"277",21,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","den",2.440460103,1.63721721072773,1.26284618685358,2.00363921309968
"278",22,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","den",0.1648214912,1.87458876293302,1.37425489328626,2.35476010855463
"279",23,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","den",2.453373519,1.87458876293302,1.37425489328626,2.35476010855463
"280",24,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","den",3.215869606,1.87458876293302,1.37425489328626,2.35476010855463
"281",25,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","den",2.357718722,1.87458876293302,1.37425489328626,2.35476010855463
"282",26,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","den",1.908612693,1.87458876293302,1.37425489328626,2.35476010855463
"283",27,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","den",2.39400617,1.87458876293302,1.37425489328626,2.35476010855463
"284",28,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","den",2.233451749,2.04371325430909,1.6088537091831,2.46796573003164
"285",29,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","den",2.238502612,2.04371325430909,1.6088537091831,2.46796573003164
"286",30,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","den",2.453601714,2.04371325430909,1.6088537091831,2.46796573003164
"287",31,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","den",2.17790558,2.04371325430909,1.6088537091831,2.46796573003164
"288",32,"CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","den",2.523809524,2.04371325430909,1.6088537091831,2.46796573003164
"289",1,"CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","den",1.487617355,1.63721721072773,1.26284618685358,2.00363921309968
"290",2,"CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","den",2.148283525,1.63721721072773,1.26284618685358,2.00363921309968
"291",3,"CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","den",2.708590679,1.63721721072773,1.26284618685358,2.00363921309968
"292",4,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","den",2.022497472,1.63721721072773,1.26284618685358,2.00363921309968
"293",5,"CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","den",2.022497472,1.63721721072773,1.26284618685358,2.00363921309968
"294",6,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","den",0.5513941594,1.63721721072773,1.26284618685358,2.00363921309968
"295",7,"CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","den",0.5513941594,1.63721721072773,1.26284618685358,2.00363921309968
"296",8,"CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","den",1.702846012,1.63721721072773,1.26284618685358,2.00363921309968
"297",9,"CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","den",1.31532439,1.87458876293302,1.37425489328626,2.35476010855463
"298",10,"CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","den",1.193261496,1.87458876293302,1.37425489328626,2.35476010855463
"299",11,"CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","den",1.3125,2.04371325430909,1.6088537091831,2.46796573003164
"300",12,"CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","den",1.426130457,2.04371325430909,1.6088537091831,2.46796573003164
"301",13,"CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","den",2.419762651,2.04371325430909,1.6088537091831,2.46796573003164
"302",14,"CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","den",2.264769542,2.04371325430909,1.6088537091831,2.46796573003164
"303",15,"CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","den",1.325070423,2.04371325430909,1.6088537091831,2.46796573003164
"304",16,"CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","den",1.942981844,1.63721721072773,1.26284618685358,2.00363921309968
"305",17,"CNAB9","400_28",2,447,28,"T0","N","PAST","B","T0","T0","AB_N",9.5,"T0","den",1.485473684,1.63721721072773,1.26284618685358,2.00363921309968
"306",18,"CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","den",1.35874301,1.63721721072773,1.26284618685358,2.00363921309968
"307",19,"CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","den",0.8562139891,1.63721721072773,1.26284618685358,2.00363921309968
"308",20,"CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","den",1.705660182,1.63721721072773,1.26284618685358,2.00363921309968
"309",21,"CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","den",2.440460103,1.63721721072773,1.26284618685358,2.00363921309968
"310",22,"CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","den",0.1648214912,1.87458876293302,1.37425489328626,2.35476010855463
"311",23,"CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","den",2.453373519,1.87458876293302,1.37425489328626,2.35476010855463
"312",24,"CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","den",3.215869606,1.87458876293302,1.37425489328626,2.35476010855463
"313",25,"CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","den",2.357718722,1.87458876293302,1.37425489328626,2.35476010855463
"314",26,"CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","den",1.908612693,1.87458876293302,1.37425489328626,2.35476010855463
"315",27,"CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","den",2.39400617,1.87458876293302,1.37425489328626,2.35476010855463
"316",28,"CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","den",2.233451749,2.04371325430909,1.6088537091831,2.46796573003164
"317",29,"CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","den",2.238502612,2.04371325430909,1.6088537091831,2.46796573003164
"318",30,"CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","den",2.453601714,2.04371325430909,1.6088537091831,2.46796573003164
"319",31,"CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","den",2.17790558,2.04371325430909,1.6088537091831,2.46796573003164
